Title,Brand,Screen_Size,Rating,Price,Ram(Gb),Disk_Size_GB,Price_IDR,Cpu_Type
"Asus Zenbook 15.6'' FHD 2-in-1 Touchscreen Business Laptop, AMD Ryzen 7 5700U(Beat i7-1180G7, Up to 4.3GHz), 8GB RAM, 1TB PCIe SSD, NVIDIA GeForce MX450, Windows 11 Home, Gray, w/GM Accessories",ASUS,15.6,4.0,$699.99,8,1024.0,10800.8457,Ryzen
"ASUS ROG Zephyrus G14 14"" VR Ready FHD Gaming Laptop,8cores AMD Ryzen 7 4800HS(Beat i7-10750H),16GB RAM,1TB PCIe SSD, Backlight, Wi-Fi 6,USB Type C,HDMI,NVIDIA GeForce GTX1650,Win10(Eclipse Gray)",ASUS,14,4.3,$888.00,16,1024.0,13701.84,Ryzen
"Samsung Galaxy Book Flex2 Alpha 2-in-1 13 Laptop 13.3"" FHD QLED Touchscreen 11th Gen Intel Quad-Core i7-1165G7 16GB RAM 512GB SSD Backlit Keyboard Fingerprint USB-C Dolby Atmos Win10 Black",Unknown,13.3,4.1,$838.98,16,512.0,12945.4614,i7
"Laptop Samsung - Galaxy Book Flex Alpha 2-in-1 13.3"" QLED Touch-Screen Intel Core i5 - 8GB Memory - 256GB SSD - Royal Silver - NP730QCJ-K01US",Laptop,13.3,4.6,$698.98,8,256.0,10785.2614,i5
"ASUS Chromebook Touchscreen Flip 16"" 2in1 Laptop, 12th Gen Intel Core i3-1215U 6Core, 8GB RAM, 160GB Space (128GB SSD+32GB Card) WiFi 6, Thunderbolt USB Type-C, 16:10 Display, Chrome OS",ASUS,16,0.0,$599.99,8,128.0,9257.8457,i3
"SAMSUNG - Galaxy Book2 Pro 360 2-in-1 15.6” AMOLED Touch Screen Laptop - Intel 12th Gen Evo Core i7 1260P LPDDR5 Memory S Pen w/Mouse Pad – Silver (16GB RAM, 1TB PCIe SSD)",SAMSUNG,15.6,4.6,"$1,449.99",16,1024.0,22373.345699999998,i7
"ASUS X512DA-BTS2020RL 15.6"" Full HD Laptop",ASUS,14,4.8,$239.95,4,128.0,3702.4284999999995,i3
"ASUS VivoBook S 15 Slim Laptop, 15.6” FHD Display, AMD Ryzen 9 6900HX CPU, AMD Radeon Graphics, 16GB RAM, 1TB SSD, Windows 11 Home, Fingerprint Reader, Indie Black, S3502RA-DB94",ASUS,15.6,2.7,$999.99,16,1024.0,15429.8457,Ryzen
"ASUS Student Laptop, 12 inch IPS Anti-Glare Eye-Care HD Display, Intel Celeron N4500, Military-Grade Durability, Wi-Fi 6, Ethernet Port, Long Battery Life, Windows 10 Pro (4GB RAM | 128GB SSD)",ASUS,12,4.2,$166.00,4,128.0,2561.38,Celeron
"Newest Dell Inspiron 3000 Laptop Computer, 15.6"" HD Display, Intel Pentium Silver Processor N5030 (Up to 3.10Ghz), Webcam, Wi-Fi, HDMI, Windows 10 Home, Black (Latest Model) (32GB RAM | 1 TB SSD)",Dell,15.6,3.8,$579.99,32,1024.0,8949.2457,Other
"Dell 2022 Newest Inspiron 7506 2-in-1 Laptop, 15.6"" Full HD Touchscreen, Intel Core i5-1135G7, 16GB DDR4 RAM, 1TB SSD, Webcam, Backlit Keyboard, Fingerprint Reader, HDMI, Wi-Fi 6, Windows 11 Home",Dell,15.6,3.3,$899.00,16,1024.0,13871.57,i5
"Dell 2023 XPS 15 9520 15.6"" FHD+ 500 nit Laptop PC 12th Intel 14-Core i7-12700H NVIDIA RTX 3050 Ti 4GB GDDR6 64GB DDR5 4TB NVMe SSD 2xThunderbolt 4 w/DP WiFi 6E Backlit KB Fingerprint Windows 11 Pro",Dell,15.6,0.0,"$3,099.99",64,4096.0,47832.8457,i7
"Windows 10 Laptop Computers, CHUWI GemiBook 13 inch Thin & Light Laptop 8G RAM 256GB SSD with Celeron J4125 Processor, 2160x1440 2K IPS Display Notebook, PD Fast Charge, Backlit Keyboard, Full Metal",CHUWI,13,4.1,$269.00,8,256.0,4150.67,Celeron
"ASUS Zenbook Pro 14 Duo 14.5â€  2.8K OLED Touch, 120Hz Refresh Rate, ScreenPad Plus, Intel i9-12900H CPU, RTX 3050Ti, 32GB RAM, 1TB SSD, Windows 11 Home, Tech Black, UX8402ZE-DB96T",ASUS,14.5,3.8,"$2,299.99",32,1024.0,35488.8457,i5
"ASUS Newest VivoBook 15.6"" FHD Touchscreen Laptop, 10th Gen Intel Quad-Core i5-1035G1 up to 3.6GHz, 12GB DDR4 RAM, 512GB SSD, Fingerprint Reader, WiFi,HDMI, Windows 10 S + AllyFlex Mouspad",ASUS,15.6,4.5,$599.00,12,512.0,9242.57,i5
"2022 Newest ASUS VivoBook 15 Laptop, 15.6"" FHD OLED Display, Intel Core i7-1165G7, 16GB RAM, 1TB PCIe SSD, HDMI, WiFi 6, Backlit Keyboard, Fingerprint Reader, Windows 11 Home, Indie Black",ASUS,15.6,4.0,$679.99,16,1024.0,10492.2457,i7
"ASUS ROG Strix G15 Gaming Laptop, 15.6"" QHD IPS 165Hz 3ms, AMD 8-Core Ryzen 9 5980HX, AMD Radeon RX 6800M (Beat GeForce RTX 3060), 64GB RAM, 1TB PCIe SSD, WiFi 6, RGB, SPS HDMI 2.1 Cable, Win 11",ASUS,15.6,0.0,"$1,559.99",64,1024.0,24070.6457,Ryzen
"ASUS TUF Dash 15 (2021) Ultra Slim Gaming Laptop, 15.6"" 144Hz FHD, GeForce RTX 3050 Ti, Intel Core i7-11370H, 8GB DDR4, 512GB PCIe NVMe SSD, Wi-Fi 6, Windows 10, Eclipse Grey Color, TUF516PE-AB73",ASUS,15.6,4.5,$890.99,8,512.0,13747.975699999999,i7
"Dell Inspiron 16 5625 Small Thin & Light Portable Laptop - 16 inch FHD+ (1920 x 1200) Display, AMD Ryzen 7 5825U, 16GB DDR4 RAM, 512GB SSD, Radeon Graphics, Bluetooth, Windows 11 Pro - Silver",Dell,16,4.2,"$1,100.00",16,512.0,16973.0,i7
"Dell New Inspiron i3583 15.6"" HD Touch-Screen Laptop - Intel i5-8265U - 8GB DDR4-256GB SSD - Windows 10 - Wireless-AC - Bluetooth, SD Card Reader, HDMI & USB 3.1 -Waves MaxxAudio Pro- Black",Dell,15.6,4.4,$469.90,8,256.0,7250.557,i5
"HP Chromebook 11-inch Laptop - Up to 15 Hour Battery Life - MediaTek - MT8183 - 4 GB RAM - 32 GB eMMC Storage - 11.6-inch HD Display - with Chrome OS™ - (11a-na0021nr, 2020 model, Snow White)",HP,11.6,4.4,$159.99,4,32.0,2468.6457,Other
"ASUS VivoBook S 16X Slim Laptop, 16"" WUXGA (1920 x 1200) 16:10 Display, Intel Core i5-12500H CPU, 8GB RAM, 512GB SSD, Windows 11 Home, Midnight Black, S5602ZA-DB51",ASUS,16,5.0,$685.00,8,512.0,10569.55,i5
"2022 ASUS TUF Dash F15 Gaming Laptop, 15.6"" FHD 144Hz IPS Display, 12th Gen Intel Core i7-12650H, GeForce RTX 3060, 32GB DDR5, 1TB SSD, Thunderbolt 4, HDMI, RJ45, WiFi 6, Backlit Keyboard, Win 11",ASUS,15.6,3.4,"$1,339.99",32,1024.0,20676.0457,i7
"ASUS VivoBook 14"" FHD 1080p Laptop, Intel Core i3-1115G4, 8GB RAM, 512GB PCIe SSD, Fingerprint Reader, Backlit Keyboard, HDMI, WiFi, Webcam, Windows 11 Home, Slate Grey",ASUS,14,4.8,$424.00,8,256.0,6542.32,i3
"ASUS 2023 Newest Chromebook 14 Inch Thin Light Student Laptop, Intel Core M3-8100Y(Up to 3.4GHz), 8GB RAM, 128GB Storage, Backlit Keyboard, WiFi6, Webcam, Zoom Meeting, Chrome OS, Silver",ASUS,14,4.1,$249.99,8,64.0,3857.3457,Other
"Dell Vostro 7620 Business Laptop, 16"" FHD+ Display, Intel i7-12700H Processor, NVIDIA GeForce RTX 3050, 24GB DDR5 RAM, 1TB PCIe SSD, Webcam, RJ45, HDMI, SD Card Reader, Wi-Fi 6, Windows 11 Pro",Dell,16,0.0,"$1,699.00",24,1024.0,26215.57,i7
"ASUS VivoBook Business Laptop, 15.6"" FHD 1920 x 1080 Display, Intel Core i3-1115G4 (Beats i7-8550U), Fingerprint, Long Battery Life, SonicMaster Audio, Thin & Light, Win 11 (20GB RAM | 1TB PCIe SSD)",ASUS,15.6,3.3,$429.00,20,1024.0,6619.47,i3
"ASUS Vivobook Pro 15 OLED Laptop, 15.6” 2.8K OLED Display, AMD Ryzen 7 6800H Mobile CPU, NVIDIA GeForce RTX 3050 Ti GPU, 16GB RAM, 1TB SSD, Windows 11 Home, Quiet Blue, M6500RE-EB74",ASUS,15.6,4.5,"$1,299.99",16,1024.0,20058.845699999998,Ryzen
"Dell XPS 9000 15 9520 15.6"" Notebook - FHD+ - 1920 x 1200 - 32 GB Total RAM - 1 TB SSD - Platinum Silver, Black",Dell,15.6,0.0,"$2,299.00",32,1024.0,35473.57,i7
Dell Inspiron 13 5000 5310 Premium Laptop I 13.3 inch Full HD+ (300 Nits) I 11th Gen Intel 4-Core i5-11320H I 16GB DDR4 512GB SSD I Intel Iris Xe Graphics I Thunderbolt HDMI Backlit WiFi6 Win10 Silver,Dell,13.3,5.0,$601.14,16,512.0,9275.590199999999,i5
"Dell Inspiron 15 3000 Business and Student Laptop (2021 Latest Model), 15.6"" HD Display, Intel N4020 Dual-Core Processor, 16GB RAM, 1TB SSD, Webcam, HDMI, Bluetooth, Wi-Fi, Black, Windows 10",Dell,15.6,4.0,$548.97,16,1024.0,8470.607100000001,Celeron
"ASUS - ROG Zephyrus 15.6"" QHD Gaming Laptop - AMD Ryzen 9 - 16GB Memory - NVIDIA GeForce RTX 3070 - 1TB SSD - Eclipse Grey - Eclipse Grey",ASUS,15.6,4.1,"$1,509.99",16,1024.0,23299.1457,Ryzen
"ASUS Chromebook C425 Clamshell Laptop, 14"" FHD 4-Way NanoEdge, Intel Core m3-8100Y Processor, 8GB RAM, 64GB eMMC Storage, Backlit KB, Silver, Chrome OS, C425TA-DH384",ASUS,14,4.2,$193.90,8,64.0,2991.877,Other
"2022 ASUS VivoBook 15.6"" HD Business Laptop, Intel 10th Gen i3-1005G1 Up to 3.4GHz Beat i5-8250U, 12GB RAM, 512GB PCIE SSD, Bluetooth, Windows 11 in S, Slate Grey w/ 3in1 Accessories",ASUS,15.6,4.3,$399.99,12,512.0,6171.8457,i3
"ASUS Chromebook Flip CM5, 15.6"" Touchscreen Full HD NanoEdge Display, AMD Ryzen 3 3250C Processor, 64GB eMMC, 4GB RAM, Backlit Keyboard, Wi-Fi 5, Chrome OS, Aluminum, Mineral Gray, CM5500FDA-DN344T",ASUS,15.6,4.1,$499.99,4,64.0,7714.8457,Ryzen
"Dell XPS 13 Plus 9320 13.4"" Touchscreen Notebook - 3.5K - 3456 x 2160 - Intel Core i7 12th Gen i7-1260P Dodeca-core (12 Core) - Intel Evo Platform - 32 GB Total RAM - 32 GB On-Board Memory - 1 TB SSD",Dell,13.4,2.0,"$1,999.00",32,1024.0,30844.57,i7
"Dell Latitude 5420 Laptop - 14"" FHD IPS Display - 2.6 GHz Intel Core i5 1145G7 4-Core (11th Gen) - 8GB - 256GB SSD - Win10 Pro",Dell,14,0.0,$589.09,16,512.0,9089.6587,i5
"SAMSUNG XE520QAB-K02US Chromebook Plus V2, 2-in-1, Intel Core m3, 4GB RAM, 64GB eMMC, 13MP Camera, Chrome OS, 12.2"", 16:10 Aspect Ratio, Light Titan",SAMSUNG,12.2,4.3,$219.99,4,64.0,3394.4457,Other
SAMSUNG XE500C13-K03US Chromebook 3 - 11.6 HD - Celeron N3060 - 4GB - 16GB SSD,SAMSUNG,11.6,4.4,$45.99,4,16.0,709.6257,Celeron
"Dell Inspiron 14 5400 2 in 1 - 14 Inch FHD Touchscreen, Intel Core i7, 12GB Memory, 512GB Solid State Drive, Windows 10 Home (Latest Model)- Titan Grey",Dell,14,4.5,$749.00,12,512.0,11557.07,i7
"Dell Inspiron 16 Plus 7610 Laptop, 16.0"" 3K 16:10 Display, Intel Core i7-11800H, 64GB DDR4 RAM, 2TB SSD, Webcam, Backlit Keyboard, Fingerprint Reader, HDMI, Wi-Fi 6, Windows 11 Home",Dell,16,4.3,"$1,509.00",64,2048.0,23283.87,i7
"2022 Newest Dell Inspiron 15.6"" HD Business Laptop, Intel Celeron N4020 Processor, 16GB RAM, 512GB PCIe SSD, Webcam, WiFi, Bluetooth, Win10 Pro, Black",Dell,15.6,4.2,$502.00,16,512.0,7745.86,Celeron
"New Galaxy Book Ion Laptop 15.6"" QLED FHD None Touch Display 10th Gen Intel i7 10510U 4.9Ghz Aura Silver NP950XCJ-K01US (1TB SSD|16GB RAM| Win10 Pro)",Best Notebooks,15.6,0.0,"$1,299.00",16,1024.0,20043.57,i7
Samsung Series 5 3G 12.1-Inch Chromebook (Arctic White),SAMSUNG,12.1,3.0,$79.00,2,16.0,1218.97,Other
"2021 Newest Dell Inspiron 3000 Laptop Computer, 15.6 Inch HD Display, Intel Pentium Processor N5030 (Up to 3.10Ghz), 16GB RAM,1TB SSD, Webcam, Wi-Fi, HDMI, Windows 10 Home, Black (Latest Model)",Dell,15.6,3.8,$499.99,16,1024.0,7714.8457,Other
"2021 Newest Dell Inspiron 15 3000 Series 3505 Laptop, 15.6"" Full HD Touchscreen, AMD Ryzen 5 3450U Quad-Core Processor, 16GB DDR4 RAM, 1TB Hard Disk Drive, Webcam, Wi-Fi, HDMI, Windows 10 Home, Black",Dell,15.6,4.1,$469.00,16,1024.0,7236.67,Ryzen
"Dell Inspiron 15.6"" FHD Touchscreen Laptop, 10th Gen Intel Core i5-1035G1, 16GB DDR4 RAM, 1TB PCIe SSD, Full Keyboard, SD Card Reader, Webcam, HDMI, WiFi, Windows 10 Home, Black",Dell,15.6,4.1,$719.99,16,1024.0,11109.4457,i5
Dell Latitude D630 14.1-Inch Notebook PC (OS may vary) - Silver,Dell,14.1,3.9,$113.00,2,80.0,1743.59,Other
"Dell Inspiron 15 5000 FHD Laptop (2021 Latest Model), 11th Gen Intel Core i5-1135G7 (Beats i7-1065G7), Intel Iris Xe Graphics, 32GB RAM, 1TB PCIe SSD, Backlit Keyboard, Fingerprint Reader, Win 10",Dell,15.6,2.6,$799.00,32,256.0,12328.57,i5
"Dell Inspiron 15 15.6” FHD Thin and Light Laptop, Ryzen 7 4700U, Webcam, WiFi 6, Backlit Keyboard, USB-C, HDMI, AMD Radeon RX Vega 10, Windows 10 Home, 16GB DDR4, 512GB PCIe SSD",Dell,15.6,5.0,$754.99,16,512.0,11649.4957,Ryzen
"Dell XPS 13 Plus 9320 13.4"" Touchscreen Notebook - 3.5K - 3456 x 2160 - Intel Core i7 12th Gen i7-1260P Dodeca-core (12 Core) - Intel Evo Platform - 32 GB Total RAM - 32 GB On-Board Memory - 1 TB SSD",Dell,13.4,2.0,"$1,999.00",32,1024.0,30844.57,i7
"ASUS ROG Strix Scar 15 (2022) Gaming Laptop, 15.6” 240Hz IPS QHD Display, NVIDIA GeForce RTX 3080 Ti, Intel Core i9 12900H, 32GB DDR5, 1TB SSD, Per-Key RGB Keyboard, Windows 11 Pro, G533ZX-XS96",ASUS,15.6,4.5,"$3,200.99",32,1024.0,49391.2757,i9
"Dell Vostro 5620 16"" FHD Business Laptop, 12th Gen Intel Core i7-1260P, Windows 11 Pro, 16GB RAM, 512GB SSD, Intel Iris Xe Graphics, Backlit KB, Long Battery Life, Titan Gray",Dell,16,3.8,"$1,160.96",16,512.0,17913.6128,i7
"HP ENVY x360 Convertible 15-inch Laptop, AMD Ryzen 7 5825U processor, AMD Radeon Graphics, 8 GB RAM, 512 GB SSD, Windows 11 Home (15-eu1026nr, Nightfall black aluminum)",HP,15,4.5,$758.00,8,512.0,11695.94,Ryzen
"2021 Newest Dell XPS 17 Laptop 9710, 17"" UHD+ Touch Display, Intel i7-11800H, GeForce RTX 3050, 32GB RAM, 1TB SSD, IR Camera, Backlit Keyboard, Fingerprint Reader, Wi-Fi 6, Thunderbolt, Win 10 Pro",Dell,17,3.8,"$1,888.00",32,1024.0,29131.84,i7
"Dell Inspiron 7000 2-in-1 14"" FHD Touchscreen Laptop, AMD Ryzen 5 4500U Processor (Beats i7-1185G7), 16GB RAM, 1TB PCIe NVMe M.2 SSD, Backlit Keyboard, Fingerprint Reader, Long Battery Life, Win 11",Dell,14,0.0,$769.00,16,1024.0,11865.67,Ryzen
"Dell Insprion 15 3000 15.6"" HD Slim and Light Laptop, AMD Athlon Silver 3050U Processor, 4GB RAM, 128GB SSD, HDMI, Radeon Graphics, WiFi, Webcam, Windows 10 S, Black",Dell,14,3.2,$339.00,4,128.0,5230.7699999999995,Other
"Dell XPS 13 Plus 9320 13.4"" Touchscreen Notebook - Full HD Plus - 1920 x 1200 - Intel Core i7 12th Gen i7-1260P Dodeca-core (12 Core) - Intel Evo Platform - Total RAM - 16 GB On-Board Memory -",Dell,13.4,5.0,"$1,649.00",16,512.0,25444.07,i7
"Dell Inspiron 17 3793 2020 Premium 17.3” FHD Laptop Notebook Computer, 10th Gen 4-Core Intel Core i5-1035G1 1.0 GHz, 16GB RAM, 512GB SSD + 1TB HDD, DVD,Webcam,Bluetooth,Wi-Fi,HDMI, Win 10 Home",Dell,17.3,4.3,"$1,099.00",16,1024.0,16957.57,Other
"ASUS ExpertBook B1 Business Laptop, 15.6” FHD, Intel Core i5-1135G7, 256GB SSD, 8GB RAM, Military Grade Durable, AI Noise canceling, Webcam Privacy Shield, Win 10 Pro, Star Black, B1500CEA-XH51",ASUS,15.6,0.0,$899.74,8,256.0,13882.9882,i5
"ASUS VivoBook 15.6"" 1080p PC Laptops, Intel Core i3, 4GB RAM, 128GB SSD, Windows 11 Home in S Mode, Slate Gray, F515EA-WS31",ASUS,15.6,0.0,$298.00,4,128.0,4598.14,i3
"ASUS VivoBook E12 11.6"" HD Portable Laptop, Intel Celeron N3350(Up to 2.4GHz), 4GB RAM, 64GB eMMc + 128GB CUE SD Card, 1-Year Microsoft 365l, HDMI, WiFi 5, Webcam, USB-A&C, Up to10 Hours Battery Life",ASUS,11.6,4.2,$119.00,4,64.0,1836.17,Celeron
"ASUS ROG Zephyrus G14 14"" VR Ready FHD Gaming Laptop,8cores AMD Ryzen 7 5800HS,NVIDIA GeForce GTX1650, Backlight, Wi-Fi 6,USB Type C,Win10+Accessories (24GB RAM|1TB PCIe SSD)",ASUS,14,5.0,$989.99,4,1024.0,15275.5457,Ryzen
"ASUS 2022 15.6"" HD Laptop, Intel Pentium Silver N5030 Processor, 4GB RAM, 128GB eMMC Flash Memory, Intel HD Graphics 605, 1-Year Office 365 Personal, Black, Windows 11S, 32GB SnowBell USB Card",ASUS,15.6,0.0,$229.00,4,128.0,3533.47,Other
"ASUS Chromebook 11.6"" CX22NA-BCLN4",ASUS,11.6,4.3,$69.99,4,16.0,1079.9457,Celeron
"ASUS VivoBook Pro 16 Laptop, 16” 16:10 Display, Intel Core i7-12650H CPU, NVIDIA® GeForce RTX 3050 Ti GPU, 16GB RAM, 1TB SSD, Windows 11 Home, Quiet Blue, K6602ZE-DB76",ASUS,16,0.0,"$1,299.99",16,1024.0,20058.845699999998,i7
"ASUS VivoBook Flip 14 Thin and Light 2-in-1 Laptop, 14” FHD Touch Display, AMD Ryzen 5 5500U, 8GB RAM, 512GB SSD, Stylus, Fingerprint Reader, Windows 10 Home, Bespoke Black, TM420UA-DS52T",ASUS,14,4.5,$628.41,8,512.0,9696.3663,Ryzen
"ASUS Laptop L410 Ultra Thin Laptop, 14” FHD Display, Intel Celeron N4020 Processor, 4GB RAM, 128GB Storage, NumberPad, Windows 11 Home in S Mode, 1 Year Microsoft 365, Star Black, L410MA-DS04",ASUS,14,4.3,$299.99,4,128.0,4628.8457,Celeron
"Acer Aspire 5 A515-56-32DK Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 4GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S mode.",Acer,15.6,4.3,$318.99,4,128.0,4922.0157,i3
"ASUS Zenbook Pro 16 Laptop 16"" 165Hz Refresh Rate Display, Intel i7-12650H CPU, DialPad, NVidia GeForce RTX 3070 Ti Graphics, 32GB RAM, 1TB SSD, Windows 11 Home, Tech Black, UX6601ZW-DB76",ASUS,16,3.5,"$2,099.99",64,1024.0,32402.845699999994,i7
"ASUS Vivobook Go 12 L210 11.6""  Ultra Thin Laptop, Intel Celeron N4020 Processor, 4GB RAM, 128GB eMMC Storage, Windows 11 Home in S Mode with One Year of Office 365 Personal, L210MA-DS04",ASUS,11.6,3.8,$249.99,4,128.0,3857.3457,Celeron
"ASUS Chromebook C425 Clamshell Laptop, 14"" FHD 4-Way NanoEdge, Intel Core m3-8100Y Processor, 4GB RAM, 128GB eMMC Storage, Backlit KB, Silver, Chrome OS, C425TA-AS348F",ASUS,14,4.1,$211.90,4,128.0,3269.617,Other
"ASUS 2023 Newest Vivobook 14"" HD Light and Thin Laptop, AMD Ryzen 3 3250 (Up to 3.5GHz), Intel HD Graphics 5000, 12GB RAM, 512GB PCIe SSD, Wi-Fi 5, HDMI, Win 11 Home, Grey + 3in1 Accessories",ASUS,14,5.0,$399.90,12,512.0,6170.456999999999,Ryzen
"ASUS VivoBook F512 Thin and Lightweight Laptop, 15.6” FHD WideView NanoEdge , AMD R5-3500U CPU, 8GB RAM, 256GB SSD, Backlit KB, Fingerprint Reader, Windows 10, Peacock Blue, F512DA-EB51",ASUS,15.6,4.5,$419.00,8,128.0,6465.17,Ryzen
"ASUS E410 14"" Lightweight Laptop Computer, Intel Celeron N4020 up to 2.8GHz, 4GB DDR4 RAM, 64GB eMMC, 802.11AC WiFi, Bluetooth, HDMI, Webcam, Star Black, Windows 11 S, ipuzzl",ASUS,14,4.3,$179.00,4,64.0,2761.97,Celeron
"ASUS ROG Strix G17 (2020) Gaming Laptop, 17.3” 144Hz IPS Type FHD Display, NVIDIA GeForce RTX 2070 SUPER, Intel Core i7-10750H, 16GB DDR4, 512GB PCIe NVMe SSD, RGB Keyboard, Windows 10, G712LWS-WB74",ASUS,17.3,4.4,"$1,768.06",16,512.0,27281.1658,i7
"ASUS 2022 Newest VivoBook 15 Thin and Light Laptop, 15.6 inch FHD Display, Intel Core i3-1115G4 Processor, 12GB RAM, 512GB SSD, WiFi, Bluetooth, Windows 11 Home in S Mode, Bundle with JAWFOAL",ASUS,15.6,4.6,$409.99,12,512.0,6326.1457,i3
"ASUS VivoBook Pro 15 Laptop, 15.6” FHD Display, Intel Core  i7-12650H CPU, NVIDIA GeForce RTX 3050 GPU, 16GB RAM, 512GB SSD, Windows 11 Home, Quiet Blue, K6502ZC-DB74",ASUS,15.6,0.0,"$1,199.99",16,512.0,18515.845699999998,i7
"ASUS VivoBook 15 Thin and Light Laptop, 15.6” FHD, Intel Core i3-8145U CPU, 8GB RAM, 128GB SSD, Windows 10 in S Mode, F512FA-AB34, Slate Gray",ASUS,15.6,4.4,$259.00,8,128.0,3996.37,i3
"ASUS Vivobook Pro 15 Laptop, 15.6” FHD Display, AMD Ryzen 5 5600H Mobile CPU, NVIDIA® GeForce® GTX 1650 GPU, 8GB RAM, 512GB SSD, Windows 11 Home, Fingerprint Reader, Quiet Blue, M6500QH-DB51",ASUS,15.6,0.0,$799.99,8,512.0,12343.8457,Ryzen
"ASUS Chromebook C423 14.0"" 180 Degree HD NanoEdge Display, Intel Dual Core Celeron Processor, 4GB LPDDR4 RAM, 32GB Storage, Silver Color, C423NA-DH02",ASUS,14,4.2,$202.49,4,32.0,3124.4207,Celeron
"ASUS VivoBook S15 S533 Thin and Light Laptop, 15.6” FHD Display, Intel Core i7-1165G7 CPU, 16GB DDR4 RAM, 512GB PCIe SSD, Fingerprint Reader, Wi-Fi 6, Windows 10 Home, Indie Black, S533EA-DH74",ASUS,16,4.4,$889.99,16,512.0,13732.5457,i7
"2020 Asus TUF 15.6"" FHD Premium Gaming Laptop, 10th Gen Intel Quad-Core i5-10300H, 8GB RAM, 512GB SSD, NVIDIA GeForce GTX 1650Ti 4GB GDDR6, RGB Backlit Keyboard, Windows 10 Home",ASUS,15.6,4.6,$699.00,8,512.0,10785.57,i5
"ASUS VivoBook 15 Thin and Light Laptop, 15.6” FHD Touchscreen Display, i5-1135G7 (>i7-10710H), Iris Xe Graphics, Fingerprint, Backlit KB, Type-C, HDMI, Webcam, Wi-Fi, Win 10 (8GB RAM|1TB PCIe SSD)",ASUS,15.6,4.9,$586.66,8,1024.0,9052.163799999998,i5
"ASUS VivoBook 15.6"" FHD Touchscreen Laptop. Intel Core i7-1065G7 Processor, 20GB RAM, 1TB SSD, Backlit Keyboard, Webcam, WiFi, HDMI, Bluetooth, Compact Design, Long Battery Life, Win 10",ASUS,15.6,3.9,$899.00,20,1024.0,13871.57,i7
"ASUS Flagship 14"" HD Thin Light Laptop, Intel Celeron N4500(Up to 2.8GHz), 4GB RAM, 128GB eMMC + 256GB PCIe SSD, WiFi6, NumberPad, 10hr Battery Life, Win 11 Home S, Black, w/GM Accessories",ASUS,14,4.4,$229.00,4,384.0,3533.47,Celeron
"ASUS TUF Gaming F15 Gaming Laptop, 15.6” 144Hz FHD IPS-Type Display, Intel Core i7-11800H Processor, GeForce RTX 3060, 16GB DDR4 RAM, 1TB PCIe SSD, Wi-Fi 6, Windows 10 Home, TUF506HM-ES76",ASUS,15.6,4.5,"$1,499.99",16,1024.0,23144.845699999998,i7
"ASUS 2022 Zenbook 14X Slim Laptop 14"" 2.8K HDR OLED 12th Intel Core i7-12700H 14-Core Iris Xe Graphics 16GB DDR5 512GB SSD Wi-Fi 6E Thunderbolt 4 Backlit Keyboard FP Win 10 Pro w/ RATZK 32GB USB",ASUS,14,0.0,"$1,249.00",16,512.0,19272.07,i7
"ASUS Chromebook Flip Touchsceen Laptop 14 FHD IPS Display, Intel Core M3-8100Y, Backlit Keyboard, Wi-Fi 6, USB Type-C Charge, Long Battery Life, Chrome OS (8GB LPDDR4X RAM | 64GB eMMC+32G SD Card)",ASUS,14,4.5,$299.99,8,64.0,4628.8457,Other
"ASUS Laptop L406 Thin and Light Laptop, 14” HD Display, Intel Celeron N4000 Processor, 4GB RAM, 64GB eMMC Storage, Wi-Fi 5, Windows 10, Microsoft 365, Slate Gray, L406MA-WH02",ASUS,14,4.3,$199.00,4,1.0,3070.57,Celeron
"ASUS ExpertBook P2451 Thin & Light Business Laptop, 14” FHD, Intel Core i3-10110U, 128GB SSD, 8GB RAM, Backlit Keyboard, Military-Grade, Fingerprint, Wi-Fi 6, TPM 2.0, Win10 Pro, P2451FA-XH33",ASUS,14,4.0,$649.99,8,128.0,10029.3457,i3
"ASUS ROG Strix G17 (2021) Gaming Laptop, 17.3” 300Hz IPS Type FHD, NVIDIA GeForce RTX 3070, AMD Ryzen 9 5900HX, 16GB DDR4, 1TB PCIe NVMe SSD, RGB Keyboard, Windows 10, G713QR-ES96",ASUS,17.3,4.3,"$2,379.00",16,1024.0,36707.97,Ryzen
"ASUS E210MA 11.6"" 4GB 64GB eMMC Celeron® N4020 1.1GHz Win10S, Star Black",ASUS,11.6,0.0,$140.00,4,64.0,2160.2,Other
"ASUS Zenbook 14"" FHD Laptop, AMD Ryzen 5 5500U (Beats i7-1185G7), GeForce MX450 Graphics, Backlit Keyboard, Harman Kardon, 16 Hr Battery Life, Wi-Fi 6, Win 11 (8GB RAM | 1TB PCIe SSD)",ASUS,14,0.0,$699.00,16,1024.0,10785.57,Ryzen
"Newest ASUS ROG Strix G17 Gaming Laptop 17.3” FHD 144HZ IPS, AMD 8-Core Ryzen 7 4800H (＞i7-10750H), 16GB RAM, 512GB SSD, NVIDIA GeForce RTX 3060, RGB Backlit Keyboard, Wifi6 Win10 + CUE Accessories",ASUS,17.3,4.5,"$1,449.99",16,512.0,22373.345699999998,Ryzen
